Position,Move,Depth,Score
1q1rr1k1/p4p1p/1p4p1/2pb4/4n3/1P2NBP1/P4P1P/Q1R1R1K1 b - - 1 18,f7f5,19,-31
1r3rk1/pnq2pb1/6p1/1ppP1bNp/3Pp2P/1PB5/1Q3PP1/1R3BKR w KQ - 0 19,d4c5,13,-244
1r1q1r2/5pkp/1p2n1p1/3PP3/1pP3Q1/1N5R/7P/2KR4 b - - 0 23,h7h5,19,-8
1q1rr1k1/2pppbbp/1pnn2p1/p4p2/P2N1P2/QPPN2P1/3PPBBP/3RKR2 b KQ - 6 12,c6a7,19,-53
rnkr2n1/1p1q3p/b3p1pb/2p2p2/1NPP3Q/B3P1P1/3N1PBP/R1K1R3 w Qkq - 0 20,b4c2,19,66
bn1r1r2/pp2ppkp/2p3p1/8/5P2/1P1NP1P1/P6P/2KR2RB w - - 0 15,g3g4,19,-75
1rq3k1/pppbn1bp/1n1p2p1/3Pp3/4P3/2P1N1P1/PPNB1r1P/1RQ2K1B w Q - 0 13,f1f2,19,5
1bkrnrq1/pp1b4/2pp1npp/8/4PN2/2P1BNPP/PPB5/2KR1R1Q w - - 1 18,e4e5,13,324
6b1/p2k3p/6p1/2pnP3/1pp1NP2/2P3PP/PP1K4/8 b - - 1 30,d7c6,10,-1506
nbrk3r/pppp2pp/5P2/6P1/4P3/1PqP4/P6P/1B1KNQBR b Kkq - 0 10,c7c5,16,-180
rqkrnn1b/ppp1pb1p/5pp1/8/3P4/2PQN3/PP3PPP/R1KRN1BB b KQkq - 3 6,e7e5,19,53
8/p1Q2pk1/b4pq1/7p/3N4/4P2P/P4PPK/8 b - - 3 32,g6e4,10,527
r2qr1k1/ppp2ppp/2nbb3/8/4Pn2/2N3N1/PPP1BPPP/R1BQ1R1K w - - 10 10,c1f4,19,88
2k1rnr1/1p1bn1pp/p1pb1q2/P2p1p2/5P2/1BPNN1P1/1P1BP2P/RKQ1R3 b - - 7 16,c8b8,19,24
7b/2k5/2p1p1p1/pqPpPpP1/3P1P2/P2b4/K2B4/2R4B b - - 4 28,d3c4,10,-2744
r4rk1/p4pp1/5b1p/3ppP2/1PnP4/1N4PN/PP5P/1K1R3R b - - 2 21,f8b8,19,-8
1b6/p2n2k1/1p5p/3N2p1/PP3p2/3n3P/B4K2/8 w - - 2 42,f2f3,10,-4006
rqknbnrb/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RQKNBNRB w KQkq - 0 2,a2a4,19,29
1rb1kqrb/ppp1pp1p/1nnp2p1/8/4P3/1NBP4/PPP2PPP/1R1NKQRB b KQkq - 3 5,e7e5,19,-40
2krr2q/pp1n2bp/2p5/3bP3/8/1PPN2P1/P3Q2P/2KRR1B1 b - - 0 17,d7e5,10,-827
8/B7/p1K5/3p4/2nPk3/8/PP6/8 b - - 0 41,c4b2,19,4
1q1b1rk1/pp3bpp/1n2pp2/3n4/PP1Pp3/1B2N1P1/1Q1B1P1P/N1R3K1 b - - 2 18,d5e3,16,-102
8/p6k/1p1N1qp1/2rB3p/4Q3/5P2/P5PP/3R2K1 w - - 5 35,d6e8,10,4017
b2q1rkn/p2p1p2/5Ppp/2p5/2P5/1P4P1/P5P1/BB2QRK1 w - - 0 16,e1d2,10,466
8/1r6/8/p1p1p3/5k2/1P6/P1K5/8 w - - 1 40,c2c3,9,-6258
q1r1kr1n/p1p4p/5pp1/1p1bp1b1/8/3P1PNP/PPP1B1PB/QR3RK1 b kq - 0 12,e8f7,19,41
2kr2r1/pqppb1p1/1p6/5p2/4nP2/1P4P1/P1P1R2P/BQ2R1KN w - - 0 19,b3b4,13,-211
4rkrn/p2ppppp/qp6/2p5/3nP3/PN1P2N1/1PP2PPP/1Q2RKR1 w KQkq - 3 10,b3d4,19,84
1brkqr1n/ppppp1pp/1n3p2/3b4/3P4/2PB1P2/PP2P1PP/N1RKQRBN b KQkq - 2 4,d5c4,19,93
1brkn2r/pp1ppqpp/5p2/3b4/3P1P2/2PNB3/PP4PP/1BRK1Q1R b KQkq - 0 9,d5a2,16,-136
b3r1k1/4rnpp/1p3q1n/2b2p1P/2Pp4/1Q1P1PPB/P7/B1R2RK1 b - - 0 21,f6d6,6,#-9
1n1br1kr/p1pp1ppp/1p2p3/4P1q1/2PP4/1PBn1BN1/P4PPP/QN1R2KR b Kkq - 6 12,d3f4,10,3467
1nqrnbkr/p1pppppp/1p6/8/8/6P1/PPPPPPNP/BNQR2KR b KQkq - 0 3,d7d5,19,-70
bbr1kr1q/pppp1ppp/4nn2/4p3/4P3/3P2P1/PPP2P1P/BBRNKRNQ w KQkq - 1 4,b2b4,19,44
r3k1r1/p1pp1p1p/1pnn1q2/4pP1P/8/1P1NQ3/P1PPP3/1R1NKR2 b KQ - 2 11,c6d4,13,-377
rbbqk2r/pp3ppp/2p2nn1/4p3/3PP3/4BNN1/PP3PPP/RB1QK2R w KQkq - 0 8,h2h3,19,30
rkbbnqnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RKBBNQ1R b KQkq - 1 2,f7f5,19,0
nrknbqrb/ppppp1pp/8/5p2/4P3/6P1/PPPP1P1P/NRKNBQRB b KQkq - 0 2,g7g5,19,-24
1r1r2k1/6p1/4p2p/2RbPp2/3P4/5P2/p4KPP/B1R5 w - - 0 34,c1c2,10,-717
r1k3br/2p1b3/q1Rp4/3Pp1pp/4Pp2/1N3P2/P2K1BPP/RQ6 b k - 3 26,a6a4,16,188
2kr3r/pp6/3pp3/3p3p/3P1pqP/3B4/PPP2QP1/2K1RR2 b - - 3 22,h8f8,10,1933
2kr2rb/pp3q1p/1nbn2p1/2p1ppP1/3pPP2/2PP4/PP1BNNQP/RKR4B w Q - 0 16,c3d4,13,-228
3r1rk1/p1n2ppp/1p2p1n1/1b1p4/3P4/2P1R1N1/PP1N1PPP/1B1R2K1 b - - 4 15,c7e8,16,0
qbnnbrkr/1pp1pppp/8/p2p4/3P4/2PN4/PP2PPPP/QB1NBRKR b KQkq - 1 3,h7h5,19,-3
nqrb2kr/pp2pppp/2b3n1/3N4/8/1N6/PPPP1PPP/1QRBB1KR w KQkq - 1 6,c2c4,19,46
3nk1r1/pp5p/1n1q2p1/2p1p3/3pP1bP/1N1P2P1/PPP1N1Q1/5RKB w k - 2 16,e2c1,16,-171
b2bqrkr/p1p1nppp/1p1p4/n3p3/8/1PNNP3/PBPPBPPP/4QRKR w KQkq - 2 7,f2f4,19,49
r1kbnqbr/pppppppp/2n5/8/4P3/5P2/PPPP2PP/RNKBNQBR b KQkq - 0 2,f7f5,19,-19
rknr1bbq/ppp1p1pp/3p3n/4Pp2/3P1P2/3N3P/PPP3P1/RK1RNBBQ b KQkq - 0 6,g8d5,16,129
nrk1rn2/p1pp2qp/1p4p1/1P2bp2/P2B4/1R2P1N1/2PP2PP/2KBR2Q b Kkq - 0 10,f8e6,19,69
nk1r4/pp4p1/1q4p1/8/5Q2/3P3P/PP3PP1/2R3K1 b - - 0 26,b6d6,13,-309
r3r1k1/ppq3p1/2p2p1p/5R1P/3Pp3/1P2P1P1/P3P2Q/R5K1 b - - 0 23,a7a5,19,-1
2r1k3/p3pp2/8/1p1Pn3/2p3p1/1P2P3/P3NP2/2R2K2 w - - 0 24,e2d4,13,-253
8/3p4/2kB2p1/2p5/1p2q3/1P3P2/P2PP1PP/3NK2R w - - 0 24,f3e4,10,7981
qrnk1rb1/ppbppp1p/2p5/8/7n/3N1PN1/PPPPPK1P/QR1B1RB1 b - - 3 8,f7f6,19,-57
1q1k1bb1/1pppp3/1n1n4/5pp1/8/1N4P1/PPPPP2P/1RQK1R1B w KQ - 0 11,d2d3,10,758
rkr2bbq/pppp3p/4n1p1/4pn2/8/4BP2/PPPP1QPP/RKRNNB2 w KQkq - 0 7,f1c4,19,-96
bk1rr3/p1p5/1p2pqp1/3nN2p/2N1RP2/1P6/P1PP3P/1RK2Q2 w Q - 0 16,e4e1,16,-133
n2rkbr1/pp3ppp/2p3n1/3pPb2/8/1NP5/PP2PPP1/Q1BRKB1N b Qkq - 0 8,g6e5,10,2242
1brq1k1r/pp3bpp/1npn1p2/8/2P5/1P1B4/P1N2PPP/2RQNKBR w KQkq - 2 11,c4c5,10,411
r4rk1/p3Rpqp/npp1bp2/8/3P3Q/P4N2/1PB2PPP/4R1K1 b - - 0 18,e6d5,10,636
qnr3kr/ppp2ppp/2b1pb2/8/4P3/1PP1NP2/P4P1P/QNR1BRK1 b kq - 0 9,b8d7,13,-232
nnrbkqbr/pp2p1pp/2p2p2/3p4/3P4/1N2P3/PPP2PPP/1NRBKQBR w KQkq - 0 4,f2f4,19,25
Rb3rk1/4p1p1/5p1p/1n5P/8/3qN3/1B3PP1/5KQR w K - 0 21,f1e1,13,-323
rbbknrnq/pp1ppppp/2p5/8/3P4/8/PPP1PPPP/RBBKNRNQ w KQkq - 0 2,e2e4,19,39
3r4/pQ2pk1p/1p3ppb/8/3P4/PqN2P2/1P3BKP/8 w - - 2 34,b7c7,10,-686
n1r2rk1/1pp3pp/2n2p2/4p3/8/bqPPQP2/2RBP1PP/3K1B1R w K - 3 13,d2c1,10,-2105
1bkr2rq/pp2pp2/1np5/6pp/3PBP2/2PN2Pb/PP1B1K1P/3R2RQ b - - 1 12,g5f4,16,-124
1nqbrrk1/pp4pp/1npNbp2/2Bp4/4P3/2N2P2/PPP1B1PP/2Q1RK1R b KQ - 5 10,c8d7,13,291
bbnrkrq1/p1p1pnpp/1p3p2/3p4/1P6/P4P2/B1PPP1PP/B1NRKRQN w KQkq - 2 5,c2c4,19,43
bb1rqkr1/p2ppppp/1p1n2n1/3P4/8/1P1N4/P3PPPP/BB1RQKRN b KQkq - 0 6,a8d5,19,-52
nbr2n1r/pppkpbpp/3p1p2/7q/6P1/PPQPN3/2P1PP1P/NBRK2BR b KQ - 0 6,h5h3,16,-176
1r1bqrk1/p2n2pp/bp2pp2/2ppPn2/3P1P2/1PPN1N2/P2QB1PP/BR3RK1 w - - 0 13,f1f2,19,15
brk2rqb/1pp1pp1p/3p1np1/8/3n1P2/3Q4/PPPPP1PP/BRKNNR1B b KQkq - 5 6,e7e5,16,170
rkbnnbqr/ppp1p1pp/3p1p2/3P4/4P3/8/PPP2PPP/RKBNNBQR b KQkq - 0 3,f6f5,19,96
3k1r2/r1p2p1R/p1npp3/1p5N/q3PP2/2PBQ3/PP5P/1K4R1 w k - 0 24,f4f5,10,1669
2kr4/pppbn1r1/3p2q1/5p2/2PPP3/1P4pP/P1N3B1/1R2QRK1 w - - 1 19,c4c5,16,-173
2krrnb1/ppp1ppbp/1n4p1/8/4N3/2Pq4/PP3PPP/NRK1R1BB b - - 0 10,g7h6,2,#-4
rbbnk1rq/pp1p1ppp/2p1p1n1/8/2P5/1P4P1/P2PPP1P/RBBNKNRQ w KQkq - 1 4,b1c2,16,101
br5r/1pp1k1pp/p1pn1p2/8/4PN2/1P3P2/P1P3PP/2KR1B1R b - - 5 13,a6a5,19,98
1n6/KP6/3k2N1/6pp/8/6P1/8/8 b - - 1 55,b8c6,11,0
2krqbnr/pbnppppp/1p6/2p5/4PB2/1N1P3N/PPP1BPPP/1R1KQ2R b KQ - 6 6,e7e5,13,-217
rb1qbrk1/pp3pp1/2pp1nnp/4p1B1/3PP2P/2P2N2/PP2NPP1/RB1Q1K1R w KQ - 0 9,d4e5,13,226
1nk1r2r/p1p1n1bp/1p3pp1/3P4/2BP3P/1PB1NP2/P4P2/1RK4R w KQ - 1 14,h4h5,13,214
rkr4q/3p2p1/1p1bbp2/p1p5/4P3/2P1NPPp/PP3N1P/RKR3Q1 b KQkq - 1 15,c5c4,19,-75
bbrq1rk1/p2ppppp/1p3nn1/2p5/2P5/1P2PNN1/P2P1PPP/BBRQ1RK1 b - - 0 6,e7e6,19,4
8/k4p1p/bpp1n1p1/p2p3P/3P1Q2/2P2PN1/PBP4P/1K6 b - - 0 27,e6f4,19,-86
1rkbqrb1/ppp2n1p/1n1p1pp1/3Pp3/4PP2/1N4N1/PPP3PP/1RKBQRB1 w KQkq - 1 7,g1b6,10,534
8/8/6p1/3k1p2/5P2/3K3p/6r1/3R4 w - - 3 49,d3e3,10,-479
1k2r3/8/1pp4p/2n3p1/2Q1n3/P1N2P2/KPPq4/R5R1 w - - 0 32,c3e4,10,3909
b7/p5Rp/4kq2/2p1rr2/2P5/1P3P1Q/P6P/4R2K w - - 9 31,e1e5,10,-503
k7/6pp/2n2p2/p7/b1PR1P2/6P1/P6P/K7 w - - 1 32,d4d7,10,728
2r3k1/2b2npp/5p2/p1B5/Pnp2P2/1PN5/1QP3qP/2K1R3 b - - 1 23,c7f4,10,-2755
rk3rq1/pppnbppp/8/3N1P1b/8/2P4P/PPBPP3/RKB2Q2 b Qkq - 0 15,e7d6,10,-903
1k1r4/1pp4p/p2q2p1/3P1p2/3QpP2/2PnN1P1/PPK4P/3R4 w - - 4 26,a2a3,19,-61
2r1r3/p4nkp/3B1bp1/3QNq2/PP3P2/8/6PP/N3R1K1 b - - 0 27,f7d6,10,-726
2qb1rk1/2n1pp1p/1p3n2/p2p4/1B1P2p1/1N1QP3/PP2BPPP/2R3K1 w - - 0 15,b4e1,16,143
1k1r2rb/pp5p/1qbp2p1/1N2p3/P2ppP2/2PP2P1/1P1Q1B1P/RR4K1 w - - 0 18,d3e4,19,26
1k2r2b/1pp1r3/pn5p/4p1p1/nP2P3/2P2NPB/P1KR3P/4RQ2 w - - 0 21,e1d1,10,3809
brqnnkrb/p1pppppp/1p6/8/3P4/8/PPP1PPPP/BRQNNKRB w KQkq - 0 2,c2c4,19,9
1rk2nr1/p1p2ppp/1p2pq2/8/b4P2/1P1P2P1/P1P1B2P/QRK2NR1 b KQkq - 0 15,f6a1,18,54
bqrb1rk1/5ppp/5nn1/2p1p3/1PPp4/5NN1/2B1PPPP/BQRR2K1 b - - 0 12,c5b4,13,-207
r1kbqn1r/ppp4p/2n1b3/4pp2/Q2p1P2/3P4/1PP1B1PP/1NKR1NBR b kq - 2 10,f8g6,13,-348
brkbnq1r/pppp1ppp/4pn2/8/3P4/3N1N2/PPP1PPPP/BRKB1Q1R b KQkq - 1 3,f6e4,19,-12
qr4k1/2n1r1pp/5p2/1p1b4/2pB4/1P3P2/2P3PP/QR1R1B1K b - - 1 21,a8a1,19,5
4rk1b/3R1p1p/5Pp1/2p3P1/2b5/Q5N1/P1P2R1P/6K1 w - - 4 31,a3c5,5,#+6
rnkqrnbb/pp1pp1pp/2p2p2/8/3P4/2P2P2/PP2P1PP/RNKQRNBB b KQkq - 0 3,d7d5,19,29
4r3/1kp4p/2p2Bp1/1p4P1/1P2P3/P2R4/5K2/r7 b - - 2 45,a1a2,10,-1179
2krq2n/pbpp1p2/1p4r1/3N2p1/2P1P2p/2NPQ3/P1P2RPP/2R3K1 w - - 1 16,c3b5,13,348
nrqkbbnr/ppp2ppp/3p4/4p3/2B1P3/3P4/PPP2PPP/NRQKB1NR b KQkq - 0 3,c8g4,13,-207
2kb2Q1/pp5p/5q2/8/2P2P1n/1P4PP/P4P1B/1R4K1 b - - 0 27,h4f3,10,2666
1br5/8/5ppk/2pRp2p/2P4P/1P1P2P1/2N1KP2/8 b - - 2 30,g6g5,13,306
1b2r1k1/p2r2p1/5p2/2BN2n1/4P3/1P6/P2R2K1/6R1 b - - 2 30,g5e4,10,-1525
nrqkbnrb/pp3p1p/4p1p1/2p5/3PPP2/6P1/PP1P1B1P/NRQK1NRB b KQkq - 0 6,h8d4,19,38
8/3R4/6kp/3NPp2/3KpP2/6P1/1n5P/1b6 w - - 9 45,e5e6,6,#+7
8/p1r4p/1pp1k1p1/4p3/4P3/2B3PP/PP3PK1/3R4 b - - 1 32,c7f7,9,4188
6k1/1p2r1pp/2pn4/3p1nq1/PN6/1PP2P2/2N2QPP/2R3K1 w - - 0 24,c1e1,16,136
1k6/pr3ppp/3ppq2/8/RNP1P3/1P2K3/R6P/8 b - - 2 30,f6c3,10,-2199
rnbqnkr1/ppp1ppbp/3p2p1/8/3PP3/2P5/PP3PPP/RNBQNKRB w KQkq - 0 4,g2g4,19,33
r2n1rk1/pb1q2pp/1p1p1pn1/2pP1N2/4PP2/2N1Q3/PPB3PP/R4RK1 w - - 0 14,c2a4,13,339
rkrnqnb1/pp1pp2p/2p2pp1/8/3PPP2/2P1N3/PP4PP/RKR1Q1BB b KQkq - 0 6,d7d6,16,169
r1nkq1br/p1pp1p1p/1p4p1/8/3bP3/2N2P2/PPP3PP/2KRQB1R w kq - 0 9,d1d4,13,365
1rb1kr2/1pnpnpbp/1q1Bp1p1/4P3/P6P/1BPP1N2/5PP1/1R2KR1Q b KQkq - 2 16,f7f6,13,-390
brkbrnnq/p1p2ppp/8/1p2p3/4N3/1P6/PBPP1PPP/1RKBR1NQ b KQkq - 0 5,f8d7,19,-6
rbkqbr2/1ppppppp/p4nn1/8/8/2PB1N2/PP1PPPPP/R1KQBR1N w KQkq - 0 4,d3c2,19,-3
5rk1/p1b2n2/1r2pqp1/2Qp1p1P/P1P2P2/1P4N1/2B1P1P1/1RK1R3 b KQ - 0 20,c7f4,10,-1812
8/7p/6p1/N2P4/p3P3/2k2P2/3r2PP/R4K2 w - - 14 46,a1a4,10,4571
3r2k1/2R5/3n1p2/Bp6/3p1KP1/P7/5P2/8 b - - 0 41,d8a8,19,2
nnrkqbbr/p1pp1ppp/1p6/4p3/4P3/1N6/PPPP1PPP/1NRKQBBR w KQkq - 0 3,d2d4,19,29
nrbkqnrb/ppp1pppp/3p4/8/3P4/4P3/PPP2PPP/NRBKQNRB b KQkq - 0 2,e8a4,19,-63
2r1r1k1/p4b1p/2p2b2/N1Pp1p2/3P1p2/2N4P/PP3PP1/2R1R1K1 w - - 2 20,c3e2,16,189
qbrkbn1r/pppppppp/5n2/8/8/1P6/P1PPPPPP/QBRKBNNR w KQkq - 1 2,e2e4,19,42
qbr2rk1/pp3bpp/2p2pn1/4p3/2P5/1P2N1N1/P3PPPP/QBR2RK1 w - - 0 12,e3f5,16,112
rq1nkrbb/pp5p/2pn2p1/2Bp1p2/4pP2/1NNP2P1/PPP1P1BP/R2QKR2 b KQkq - 3 8,d8e6,16,-138
brnk1b1r/ppp1pppp/5n2/3p4/q7/5PPB/PPPPP2P/BRNKQ1NR w KQkq - 1 4,b2b3,19,44
4r2r/5pk1/p4q2/2BQNb2/5p2/8/PP4pP/4R1K1 w - - 1 34,e1e2,13,-269
rqbnkrnb/ppp1pp1p/6p1/3p4/3P4/2P2N2/PP2PPPP/RQBNKR1B b KQkq - 1 3,c8f5,10,-3584
2r1k1rb/p1q2pp1/3np1n1/2ppN2p/8/1P1N1PP1/P1PQP2P/BR3R1K b k - 1 13,g6e7,19,-7
q1nrbbkr/ppp2ppp/2nP4/8/8/6P1/PPP1PP1P/QNNRBBKR b KQkq - 0 4,h7h5,19,91
nrnk2rb/5b1p/2p1p1p1/1q1pPpN1/p4P2/3N2P1/PP5P/1R1KBQRB b KQkq - 5 13,d8e8,16,167
4r1k1/p1qnrnb1/1pb2p2/2p2Ppp/3pP2P/1P1P1NP1/P4QBN/2B1RRK1 b - - 1 24,g5g4,13,-252
2krrbbq/pppppppp/1nn5/8/8/3N2P1/PPPPPPBP/RN1KR1BQ w KQ - 5 4,f2f4,19,-21
r1kr2bb/pp1p1p1p/2p1n1p1/1n6/4P3/2PNNP2/PP1B2Pq/RQKR3B b KQkq - 0 9,f7f5,16,-148
2kr4/ppp2Q2/4p2b/1P1pP3/3P4/1PP3Nq/1K3Pn1/3RB3 b - - 0 21,d8f8,19,3
brnb1qkr/p1p1pppp/1p3n2/3p4/3P4/2P2P2/PPB1P1PP/BRN1NQKR b KQkq - 0 4,h7h5,17,-62
6k1/p1b2b1q/1p3p2/3Q4/8/1P3P2/P4PPP/3R1RK1 w - - 1 27,d5a8,10,4511
r2qbrkb/ppp1nppp/2n1p3/3p4/2PP4/2N1P1P1/PP3P1P/R1NQBRKB b - - 0 6,d5c4,19,52
rkqrn1bb/ppp3pp/3p1pn1/8/2PPPpP1/8/PP5P/RKQRNNBB w KQkq - 0 6,h2h3,19,33
qnbbrnkr/8/2p2p2/p3p3/1PP1P1p1/1P2N1P1/1B2NP1P/Q3R1KR b KQkq - 0 14,f8e6,10,-424
7b/2Pk4/p5pp/1p6/1P3P2/P3PK2/3r4/2R5 w - - 1 32,c7c8q,5,#+5
r1k1b1r1/2p2p1p/pq3p2/3Q4/3P4/2P5/PP3PPP/1K1R2RN b kq - 0 17,a8b8,13,334
br1bkq1n/1p5p/1n4p1/8/pP2Q3/P7/BR2K1PP/B1N4N b q - 0 19,f8e7,13,254
8/pbb2rpk/1p3r2/3Rp3/2P3P1/1P4R1/PB2Pp1P/5K2 b - - 9 35,b7d5,10,-2857
r7/1pk1p3/2pp2p1/p6p/3Pb3/2PNB3/1P1K1RPP/8 w - - 0 26,f2f7,10,1034
2kr3r/1pp1q3/1n1p1p2/4p3/4P1pp/1P3PP1/1PP3BP/1R2QRK1 b - - 1 18,h4g3,19,-60
8/7p/1Kp5/Pp1b4/1P1P4/2Pk4/3b4/4B3 w - - 3 51,e1d2,13,1493
2k2r2/pq1pp2r/1p2np2/2p3p1/2P1P1Q1/1PPN2PP/P4P2/4RKR1 w Q - 1 18,f1e2,19,83
bb1k3r/p1n3qp/1p1p4/3PpQ2/2P3nP/1P1N2N1/P7/BK1R3R w - - 2 19,f5g5,10,1472
2kr3r/ppqbb1pp/2n2p2/2p1p3/2B1P3/2P2N2/PP2QPPP/2KRB2R w - - 4 12,f3d2,19,33
5rk1/p5p1/1p5p/2p3q1/2P5/1P2r3/PR4K1/8 w - - 6 40,g2h1,2,#-2
bbnnrkrq/pppppp1p/6p1/8/8/5P2/PPPPPNPP/BBN1RKRQ b KQkq - 1 2,c7c5,19,-77
1k1r1q1b/1p2p1pp/1npn4/3pNp2/5P2/1N3QP1/1PPPP2P/1K1R3B b - - 3 9,b8c7,19,58
b1r1qrk1/p5pp/1pp5/3ppP2/8/1P5R/P4PPP/1B1NQRK1 w - - 0 15,f2f3,10,1908
2r2rk1/1b1n1qpp/p7/1p1n1p2/3Pp3/1P2P1P1/PB1NBPQP/1KR4R b - - 1 20,f7g6,19,25
3rk1nr/p2p1p1p/p2b4/4p3/PP1Kb3/4Pq2/3P3P/1NRQ4 w kq - 0 16,d4c3,10,-5321
2krr3/ppb3n1/3p4/2pPP1P1/2P3N1/8/PPb4B/K1R1R2B b - - 2 30,c7a5,10,707
bqrknb1r/pppppppp/1n6/4P3/2P5/8/PP1P1PPP/BQRKNBNR w KQkq - 1 4,f2f4,13,277
3r2bb/QNp4p/2k5/3r2p1/1q1p1PP1/5B1P/P1P1K2B/5R2 b - - 4 27,d4d3,10,-1364
rbqkbnr1/ppp2n1p/4ppp1/3p4/3P1P2/1BP1Q3/PP2P1PP/2KRBNRN b kq - 1 7,c7c6,19,103
b1kr2rb/p1pppnpp/1pn5/q7/5P2/1PN1NB2/P1PPP2P/B1KR1QR1 w - - 8 9,f1h3,13,203
bk1r2r1/p2q1ppp/1p1b4/2p5/3pP3/1P1P2R1/PB1Q1P1P/1K1R1B2 w - - 0 18,f2f4,16,-146
bbrqnk1r/pp3ppp/2pp1n2/8/3PPpQ1/1P6/P1P3PP/BBR1NKNR w KQkq - 2 6,g4f4,19,91
2k3r1/7p/4p3/p1qp1p2/7n/1PP4B/P1R4P/5R1K b - - 1 28,d5d4,10,-4729
r1qnbkrn/pp1p1ppp/2p5/8/3bP3/4N1B1/PPPP2PP/RBQ2KRN b KQkq - 3 5,g7g6,16,178
3R1b1k/p1p4p/4b1p1/2P2p2/PP2p3/4P1P1/2q3BP/6K1 b - - 1 25,h8g7,9,-7025
8/p7/1p2k2p/2p3p1/2P2P2/1P2K1PP/P7/8 b - - 1 41,e6f5,10,1695
r1krbbnq/pppppppp/2n5/8/8/3P4/PPP1PPPP/RNKRBBNQ w KQkq - 1 2,d3d4,19,-13
rk1r2q1/pp2p2p/3n1pp1/2np4/2pP4/3PP3/PP3PPP/RK1R2QB w KQkq - 0 12,d4c5,19,25
nrknbbqr/pppp2pp/5p2/4p3/6P1/8/PPPPPPBP/NRKNB1QR w KQkq - 0 3,h2h4,19,-74
r3r2k/pp3p2/2p2b2/3p1qp1/2PNn3/1QB1P1P1/PP3PB1/R4RK1 w - - 7 27,d4f5,10,8935
2q1r2k/p2Q2p1/1p5p/4P3/2P2Pp1/1P4P1/P4K2/3R4 b - - 1 32,c8c5,10,511
2r1rq2/pkp1b3/1p2pp2/3p4/n2P1P1P/P3P3/1PPB2R1/1NKR3Q w - - 1 21,h4h5,13,341
r1krbn1b/1ppp1p1p/1n4q1/4p3/8/1Q1P2N1/PPPBP2P/NRKR3B b KQk - 0 8,f7f5,13,-267
2b5/4k2p/1p2pp2/1P1p3B/Pb1P1PP1/1P1K4/1B6/8 w - - 1 37,b2c3,16,179
nqbnrkrb/pp1ppppp/8/2p5/3P4/8/PPP1PPPP/NQBNRKRB w KQkq - 0 2,d4c5,19,70
1k1rr3/1pp2qbp/4p2n/p1P5/P2Pnp2/BP1R1P1P/2N3P1/2K3Q1 w - - 0 25,f3e4,10,-1151
r1knr3/ppppp1qp/2n1b1p1/8/3bPP2/N1N1B3/PPPP2QP/R1K1R2B b KQkq - 2 9,d4e3,19,-10
1nqbrkbr/pp1p3p/1np2pp1/4p3/4PP2/1NNP4/PPPQ2PP/3BRKBR b KQkq - 0 6,h7h5,19,45
4r1kb/pq3rpp/8/2pP1p1P/2P2P2/5K2/PB6/Q5R1 w - - 1 27,b2e5,10,-971
8/kpp5/p7/2r2p2/P1P3pb/1K6/7P/5R2 w - - 0 41,b3c3,10,-4686
b1krr1q1/b1pp4/5p2/1p1P1Pp1/1P6/2NQ1PPp/6nP/BBR2R1K w - - 0 22,c3b5,10,626
5qk1/pp5p/1npp1b2/4PPpP/6Q1/1NP5/PPB3P1/6K1 b - - 0 23,f6e5,19,55
rb1k1qnr/pp2pppp/2pn4/8/3PP1b1/2P2N2/PP4PP/RBBKNQ1R b KQkq - 2 6,f7f6,13,278
1k6/pbb1p2r/1p1pBpN1/2pP1P2/P1P1P3/1P6/7r/1R2KR2 b KQ - 4 25,b6b5,13,-522
rkbqr3/ppp1npbp/3pn1p1/4p3/P3P1PP/4NP2/1PPPN3/RKBQR2B b KQkq - 0 7,a7a5,19,-65
r1k1bq1r/1ppp2bp/6p1/5p2/p2pP3/P2PQ1PB/1PP2N1P/1K1R3R w kq - 0 17,e3d2,13,-236
1r1kr1nb/p1p1ppp1/1p1p3p/2n5/3q4/3NN1Pb/PPP2P1P/QRBR2KB b kq - 5 9,c5d3,19,-10
8/3br3/1k6/p7/4B3/1P2RKP1/7P/8 w - - 1 42,g3g4,10,1406
r1nkrbbq/2pppp1p/p1n3p1/1p6/5PP1/1NN5/PPPPP2P/R2KRBBQ w KQkq - 0 5,f1g2,10,417
rbknnrbq/pp4pp/2p5/3ppp2/8/2P3PB/PP1PPP1P/R1KNNRBQ b KQkq - 1 5,g7g6,16,-127
rb2knbr/pp2p1pp/2n2p2/4qN2/4B3/2P2P2/PP4PP/R1Q1KNBR w KQkq - 2 9,f5g7,10,412
2R5/B1n4p/2k5/8/K7/5r2/P6P/8 b - - 4 41,c6b7,14,0
2N5/p3k2p/1p4p1/3P4/2P2K2/Pb6/6PP/8 b - - 2 32,e7d7,10,729
rnkrbq1b/ppppp2p/5np1/5p2/5P2/2N2NP1/PPPPP2P/R1KRBQ1B b KQkq - 2 4,b8c6,18,17
1nrk1bbr/ppp1p1pp/1n1q1p2/3P4/2B5/2N1B3/PPPP2PP/N1RKQ2R w KQkq - 4 7,c4b3,19,-40
r1bnkqrn/pp1p3p/4p3/2pBbp2/2P3p1/3P2P1/PP2PP1P/R1BNKQRN w KQkq - 0 7,d5g2,19,-81
